id,date,time,name,tweet,language,timestamp
1299014238346895362,2020-08-27,18:01:43,Partia KORWiN,"Zadłużenie Polski na koniec 2019r. - 46% PKB Planowane zadłużenie na koniec 2020r. - 62,2% PKB Planowane zadłużenie na koniec 2021r. - 64,7% PKB Przypominamy, że konstytucyjny limit zadłużenia wynosi 60% PKB! Tak kończą się rządy socjalistów!  https://t.co/Ba9rDo3OHz",pl,2020-08-27 18:01:43
1299002057840398342,2020-08-27,17:13:19,Partia KORWiN,"Mamy największy kryzys gospodarczy od lat! ⚠️Największy spadek gosp. od 30 lat: PKB -8,2% ⚠️Największy deficyt budżetowy w historii, oficjalnie 109 mld zł - realnie 200 mld zł ⚠️Najwyższa inflacja bazowa od 19 lat (4,3% w lipcu) ⚠️Najbardziej opodatkowana gospodarka od 20 lat!  https://t.co/075nQuGpEw",pl,2020-08-27 17:13:19
1298973284013309952,2020-08-27,15:18:59,Partia KORWiN,".@ArturDziambor: Zanim zaczniemy dyskusję o zarobkach polityków, po pierwsze powinnyśmy podwyższyć kwotę wolną od podatku do 12-krotności najniższej krajowej - 31.200 zł oraz zlikwidować subwencję dla partii i przejście na finansowanie ze składek i darowizn. #Konfederacja  https://t.co/dyzUgMhcKE",pl,2020-08-27 15:18:59
1298957119463530498,2020-08-27,14:14:45,Partia KORWiN,".@SosnierzTv: Nie ma powodu, żebyśmy jakoś szczególnie się przygotowywali do roku szkolnego. Powinniśmy przygotować się jak zwykle i skończyć wygłupiać się z tym wirusem.  https://t.co/KZQfCHrTaw",pl,2020-08-27 14:14:45
1298309325115600898,2020-08-25,19:20:39,Partia KORWiN,"Socjalizm jest to ustrój, w którym bohatersko pokonuje się trudności nieznane w żadnym innym ustroju. Kolejna sieć sklepów chce ominąć zakaz handlu w niedzielę. @Partia_KORWiN popiera zniesienie zakazu handlu w niedzielę!  https://t.co/ieb4LjuGDl",pl,2020-08-25 19:20:39
1298268246655684612,2020-08-25,16:37:25,Partia KORWiN,".@SlawomirMentzen: W tym krytycznym momencie, kiedy PKB spada o 8%, inflacja zbliża się do 5%, kiedy te wyniki są najgorsze w historii III RP, wiceminister finansów Piotr Patkowski mówi, że nie może wykluczyć drugiego lockdownu... To całkowicie NIEODPOWIEDZIALNE‼️  https://t.co/hgyaeu2la8",pl,2020-08-25 16:37:25
1298266984291868677,2020-08-25,16:32:24,Partia KORWiN,".@SlawomirMentzen: Według najnowszej wersji polskiego budżetu mamy mieć ponad 109 mld zł deficytu, a PKB ma spaść o kilka procent. W związku z tym relacja długu do PKB w Polsce drastycznie wzrośnie. To problem, ponieważ w Konstytucji RP mamy sztywny limit 60% długu do PKB ‼️  https://t.co/xq9iWjqSEX",pl,2020-08-25 16:32:24
1297120838580416512,2020-08-22,12:38:01,Partia KORWiN,Nasze Panie mają moc! Czekamy na efekty,pl,2020-08-22 12:38:01
1296509886482743301,2020-08-20,20:10:19,Partia KORWiN,Trwa #PiwozMentzenem w Kielcach! Frekwencja jak zawsze dopisuje! Zachęcamy do dołączenia @kongresBiz  https://t.co/5l7I3h3bzp,pl,2020-08-20 20:10:19
1296049116863238145,2020-08-19,13:39:23,Partia KORWiN,".@ArturDziambor (11 sierpnia): Pozdrawiam ministra Szumowskiego, czekam na moment kiedy będzie dymisja. Czas najwyższy zrezygnować, odejść, podziękować, przeprosić i zakończyć to co Pan robi naszemu społeczeństwu, bo to co Pan robił przez ostatnie kilka miesięcy to jest skandal.  https://t.co/eya46hGQND",pl,2020-08-19 13:39:23
1294363270401400835,2020-08-14,22:00:26,Partia KORWiN,".@JkmMikke: Im więcej rząd o nas wie, tym gorzej dla nas, bo urzędnicy mają wtedy tendencję, żeby coś zrobić. Większość wydawanych ustaw, jest potem odwoływanych jako szkodliwe a one są robione na podstawie tych spisów powszechnych. Sprzeciwiamy się temu, niech działa wolny rynek  https://t.co/wQpP5LTUsU",pl,2020-08-14 22:00:26
1291060807321686018,2020-08-05,19:17:37,Partia KORWiN,"Z cyklu: ""Socjalizm bohatersko walczy z problemami nieznanymi w żadnym innym ustroju"".  https://t.co/Kyx7u3EdYC",pl,2020-08-05 19:17:37
